fips,state,county,latitude,longitude,total_population,area_per_square_mile,population_density_per_square_mile
19171,Iowa,Tama,42.079817726697,-92.5325610717369,17423,721.011178678994,24.1646738846985
19173,Iowa,Taylor,40.7373997130608,-94.6964078800789,6209,531.901402103046,11.6732160799928
19175,Iowa,Union,41.0277423961252,-94.2423687808411,12539,423.64492333803,29.5978998195029
19177,Iowa,Van Buren,40.7532198977144,-91.9499821080955,7380,484.788658454454,15.2231284113124
19179,Iowa,Wapello,41.0305881583236,-92.4094705865614,35242,431.839763383824,81.6089739486924
19181,Iowa,Warren,41.3343765934211,-93.5613660230537,48170,569.829644040118,84.5340366262319
19183,Iowa,Washington,41.3356104543144,-91.7178688561175,22115,568.852823354708,38.8764880687077
19185,Iowa,Wayne,40.7395072964698,-93.3273673806957,6403,525.46182576488,12.1854713055122
19187,Iowa,Webster,42.4279914105372,-94.1818078067963,37050,715.61832138791,51.7734089425536
19189,Iowa,Winnebago,43.3775268532259,-93.7341314965225,10580,400.488911874492,26.4177101695031
19191,Iowa,Winneshiek,43.2906280024872,-91.8436802249069,20789,689.853763113356,30.1353723232267
19193,Iowa,Woodbury,42.3897163731277,-96.0447935435044,102426,872.895918187756,117.340450179501
19195,Iowa,Worth,43.3773898782556,-93.2608510239869,7562,400.123265944554,18.8991759380668
19197,Iowa,Wright,42.7330912821706,-93.7351519081846,12891,580.42209217737,22.2096990685542
20001,Kansas,Allen,37.8857181458997,-95.3013838769582,12951,500.302831411534,25.8863216173704
20003,Kansas,Anderson,38.2141912544898,-95.2933483835086,7858,579.646130632706,13.5565469770715
20005,Kansas,Atchison,39.5317560321878,-95.3134954723123,16557,431.17165364133,38.4000197141274
20007,Kansas,Barber,37.2288680346983,-98.6848312234925,4831,1134.07868096961,4.25984553017927
20009,Kansas,Barton,38.4789772117708,-98.7564633579871,27214,895.400217274638,30.3931130180337
20011,Kansas,Bourbon,37.8552510495007,-94.8493398291803,14751,635.47054814768,23.2127201535892
20013,Kansas,Brown,39.8264925769737,-95.5642162521309,9810,570.87216229744,17.1842325618406
20015,Kansas,Butler,37.7812485334365,-96.8390542187195,66264,1429.86621465363,46.3427971938282
20017,Kansas,Chase,38.302048624088,-96.5939538723499,2694,773.05679313995,3.4848668608909
20019,Kansas,Chautauqua,37.1500289644017,-96.2453872276131,3470,638.8806048727,5.43137477258589
20021,Kansas,Cherokee,37.1693341295971,-94.8462975632543,20737,587.567537875324,35.2929640650096
20023,Kansas,Cheyenne,39.7858765199693,-101.73130197807,2679,1019.88917624635,2.62675598721414
20025,Kansas,Clark,37.2355125985422,-99.8203050708001,2131,974.631963133766,2.18646635920715
20027,Kansas,Clay,39.3497325252868,-97.165197678577,8346,645.303181525908,12.9334555274696
20029,Kansas,Cloud,39.4803050030843,-97.6492656019877,9302,715.34145343524,13.003580255736
20031,Kansas,Coffey,38.2368702306575,-95.7341123176211,8433,626.887125782638,13.4521824634248
20033,Kansas,Comanche,37.1912693637922,-99.2718525582784,1898,788.297166110852,2.40772145530344
20035,Kansas,Cowley,37.2377164232261,-96.8375358200762,35977,1125.74099746959,31.9585056250666
20037,Kansas,Crawford,37.5073502283492,-94.8518032123394,39281,589.756688338676,66.6054336927542
20039,Kansas,Decatur,39.7847443126881,-100.459946360949,2886,893.516982761824,3.22993301266585
20041,Kansas,Dickinson,38.8664987647932,-97.1527044809037,19384,847.06625500786,22.8836881240419
20043,Kansas,Doniphan,39.7880651228669,-95.1468069847855,7793,393.40508651133,19.8090982226677
20045,Kansas,Douglas,38.8846613748184,-95.2926263026245,116352,455.872128703556,255.229466058587
20047,Kansas,Edwards,37.8876163312649,-99.312181486109,2975,621.894200279092,4.78377189989051
20049,Kansas,Elk,37.4536914198737,-96.2441723542754,2635,644.264089151632,4.08993772021311
20051,Kansas,Ellis,38.9147472068566,-99.3172635034966,29032,899.911971268826,32.2609332100188
20053,Kansas,Ellsworth,38.6966512933832,-98.2047613259498,6375,715.844986814132,8.90555932838468
20055,Kansas,Finney,38.0442869902637,-100.737009540169,36983,1301.9616398603,28.4055988039465
20057,Kansas,Ford,37.691721051964,-99.8879688897083,34492,1098.27032163879,31.4057471283869
20059,Kansas,Franklin,38.5645374686408,-95.2859549869696,25663,571.762307330972,44.8840360250342
20061,Kansas,Geary,39.0023715704781,-96.7525506669393,36818,384.62040500387,95.7255504934262
20063,Kansas,Gove,38.91609910514,-100.482976126187,2682,1071.6643826272,2.50264919080826
20065,Kansas,Graham,39.3497305530544,-99.8832356982958,2577,898.526350032938,2.86802941272177
20067,Kansas,Grant,37.5622660134643,-101.308036678806,7748,574.799656320474,13.4794791799252
20069,Kansas,Gray,37.7381884424779,-100.437892412684,6037,868.867017177136,6.9481288628191
20071,Kansas,Greeley,38.4805703569352,-101.806053342629,1235,778.404019738368,1.58657967929701
20073,Kansas,Greenwood,37.8778313918538,-96.2326199767525,6304,1143.29937588261,5.5138663879121
20075,Kansas,Hamilton,37.9991293785594,-101.791249736085,2567,996.513178535088,2.5759819892935
20077,Kansas,Harper,37.1916172460817,-98.0754818776414,5798,801.268269750688,7.23602845499427
20079,Kansas,Harvey,38.0432258330113,-97.4272415755281,34814,539.755614084094,64.4995607115186
20081,Kansas,Haskell,37.5622369303676,-100.871199338417,4087,577.520966923304,7.07679934422669
20083,Kansas,Hodgeman,38.087491151078,-99.897932986129,1919,859.99168741432,2.23141691726083
20085,Kansas,Jackson,39.4168300516572,-95.7936769447436,13365,656.219101671638,20.366673213191
20087,Kansas,Jefferson,39.2357697694344,-95.3834468620482,18880,532.574185224148,35.4504602810477
20089,Kansas,Jewell,39.784745360019,-98.2183397072614,3003,909.780359236662,3.30079669176374
20091,Kansas,Johnson,38.8837717573898,-94.822322931764,572428,473.456706067786,1209.0397974383
20093,Kansas,Kearny,38.0002580874058,-101.319898816435,3943,870.542901016278,4.52935747956466
20095,Kansas,Kingman,37.5588950412142,-98.13634933606,7697,863.362510770712,8.91514271696717
20097,Kansas,Kiowa,37.5582297884625,-99.2860795186503,2520,722.639226024744,3.48721728525945
20099,Kansas,Labette,37.1913126384755,-95.2975818626065,20833,645.294385350144,32.2844897971579
20101,Kansas,Lane,38.4813383032896,-100.466432898359,1687,717.413613448184,2.35150263164311
20103,Kansas,Leavenworth,39.1993140567947,-95.0379943467006,78785,463.138681857544,170.111033878689
20105,Kansas,Lincoln,39.0453191911609,-98.2077004394556,3134,719.395546056952,4.35643508939919
20107,Kansas,Linn,38.2122812461807,-94.842998311203,9524,594.063832211188,16.0319472144102
20109,Kansas,Logan,38.9173104938022,-101.148418655592,2800,1072.99387428484,2.6095209554353
20111,Kansas,Lyon,38.4562083412,-96.1526519121219,33401,847.477745530972,39.4122443640962
20113,Kansas,McPherson,38.3916621857675,-97.6480357401591,29164,898.274247434752,32.4666994331465
20115,Kansas,Marion,38.3588719193615,-97.0968991857983,12213,944.290152135642,12.9335246929968
20117,Kansas,Marshall,39.7835737786846,-96.5229483252345,9963,900.177497475246,11.0678172115427
20119,Kansas,Meade,37.2381423121646,-100.366253039141,4310,978.08705749878,4.40656071149922
20121,Kansas,Miami,38.5635381995899,-94.8381031612623,32787,575.66149698859,56.9553464518921
20123,Kansas,Mitchell,39.3932732351912,-98.2093782041987,6299,701.791708766656,8.97559763290735
20125,Kansas,Montgomery,37.192527597942,-95.7428868029649,33765,643.52726329179,52.4686395216331
20127,Kansas,Morris,38.6874301566093,-96.6498933827981,5694,695.278059918096,8.18952923765602
20129,Kansas,Morton,37.1913946966953,-101.799258150039,3033,729.730174197602,4.15633080177208
20131,Kansas,Nemaha,39.783414560166,-96.0140895572651,10177,717.425550177616,14.1854440470937
20133,Kansas,Neosho,37.5584901586991,-95.3067908298831,16358,571.472082565714,28.6243204157204
20135,Kansas,Ness,38.4794254115916,-99.9161580453862,3047,1074.73729276921,2.83511144583899
20137,Kansas,Norton,39.7843907485715,-99.9034971057499,5558,878.043323101502,6.3299837875511
20139,Kansas,Osage,38.6523140422915,-95.7269333198801,16001,705.517711986072,22.6797991434634
20141,Kansas,Osborne,39.3503344481031,-98.767951149189,3746,892.50388316029,4.19718061812313
20143,Kansas,Ottawa,39.1325378317486,-97.6502172183754,6004,720.732543151368,8.33041335104393
20145,Kansas,Pawnee,38.1813296464486,-99.2367153557737,6840,754.262489869666,9.06846103560304
20147,Kansas,Phillips,39.7845704043016,-99.3470180349163,5484,885.87166431804,6.19051293871295
20149,Kansas,Pottawatomie,39.3790183266515,-96.3424479535686,22920,841.019550582162,27.2526363794213
20151,Kansas,Pratt,37.6477404930604,-98.7396317090495,9729,735.037373987782,13.2360616538687
20153,Kansas,Rawlins,39.7851952329697,-101.075857478592,2557,1069.41594929056,2.39102474738318
20155,Kansas,Reno,37.9529579256671,-98.0859913601125,63803,1255.34589172544,50.8250358889568
20157,Kansas,Republic,39.8277758253143,-97.6506264135717,4768,717.371067710498,6.64649051880104
20159,Kansas,Rice,38.3471735456356,-98.2009988032354,9949,726.232322897108,13.6994728633272
20161,Kansas,Riley,39.296478140633,-96.7351879001002,75026,609.78089250282,123.037636833878
20163,Kansas,Rooks,39.3502340057546,-99.3250250809453,5160,890.537183047626,5.79425553275752
20165,Kansas,Rush,38.5231345110378,-99.3091616146791,3144,717.76267011959,4.38027795382025
20167,Kansas,Russell,38.9148123457792,-98.7623956976835,6988,886.259656673432,7.88482240772349
20169,Kansas,Saline,38.7838180023075,-97.6499627187474,55547,720.22749509433,77.1242425182961
20171,Kansas,Scott,38.4821802048427,-100.906868756676,4958,717.584792542088,6.9092880054439
20173,Kansas,Sedgwick,37.6847748288596,-97.4609934294413,508221,997.51341476239,509.487885053716
20175,Kansas,Seward,37.1933363662853,-100.851349688146,23185,639.333159274022,36.2643477249438
20177,Kansas,Shawnee,39.041514989212,-95.7565283379658,178567,543.987332544804,328.25580545167
20179,Kansas,Sheridan,39.3503541023202,-100.44184842716,2522,895.956758211008,2.81486799099074
20181,Kansas,Sherman,39.3514569670748,-101.719994593804,6038,1056.06360544711,5.71745865386931
20183,Kansas,Smith,39.7851681073875,-98.7854703674656,3701,895.463913679884,4.13305320679071
20185,Kansas,Stafford,38.0309964114338,-98.7174398115415,4284,792.04568911552,5.40877888595538
20187,Kansas,Stanton,37.5630112914444,-101.784225787364,2115,680.352078608836,3.10868455686163
20189,Kansas,Stevens,37.1923460306524,-101.312065726571,5738,727.263343422972,7.88985180112785
20191,Kansas,Sumner,37.2373181308098,-97.4765503767397,23509,1181.62311483965,19.8955146567104
20193,Kansas,Thomas,39.3509251515628,-101.055570023183,7909,1074.68601996801,7.35935878298242
20195,Kansas,Trego,38.9143128888851,-99.8728311799322,2927,889.475394053382,3.29070373342372
20197,Kansas,Wabaunsee,38.9532727218199,-96.2049772676399,6960,794.298729035118,8.76244635120432
20199,Kansas,Wallace,38.9166877234284,-101.763625225893,1584,913.6518113266,1.73370202998894
20201,Kansas,Washington,39.7841877510079,-97.0875440988368,5613,894.760268653718,6.27318869270479
20203,Kansas,Wichita,38.4820791546372,-101.347387252613,2168,718.566018651318,3.01712013054714
20205,Kansas,Wilson,37.5592704714055,-95.7434265277031,8956,570.418464648096,15.7007540166589
20207,Kansas,Woodson,37.8867022820075,-95.7401420234305,3186,497.81961176531,6.3999085707013
20209,Kansas,Wyandotte,39.1146221935809,-94.7645580831186,161777,151.602068443032,1067.1160470399
21001,Kentucky,Adair,37.104171845286,-85.2806370629244,19156,405.282811449588,47.2657597579432
21003,Kentucky,Allen,36.7512572170615,-86.1904207926411,20421,344.337516930982,59.3051845817112
21005,Kentucky,Anderson,38.0039214988761,-84.9909967958796,21867,201.833161033604,108.341958714898
21007,Kentucky,Ballard,37.0584885179073,-88.9992635496992,8216,246.658923694084,33.3091536967452
21009,Kentucky,Barren,36.9655919738552,-85.933667826067,43287,487.543810897584,88.7858671004504
21011,Kentucky,Bath,38.1449597720369,-83.7426812852578,12113,278.79713834014,43.4473613040526
21013,Kentucky,Bell,36.7306530827016,-83.6740869340794,27676,359.000256599356,77.0918669032774
21015,Kentucky,Boone,38.9699640600324,-84.7280183511142,125656,246.215887093164,510.348870998945
21017,Kentucky,Bourbon,38.2067458803174,-84.2171674974606,20004,289.719743455898,69.0460365641083
21019,Kentucky,Boyd,38.3595692126492,-82.6877845922,48716,159.867053183574,304.728204028755
21021,Kentucky,Boyle,37.6243432902033,-84.8668438348943,29650,180.414280769468,164.343974731615
21023,Kentucky,Bracken,38.6888041951341,-84.0901478440757,8404,205.612307718402,40.8730396212943
21025,Kentucky,Breathitt,37.5216230549718,-83.3240677640614,13476,492.413694574076,27.3672323667935
21027,Kentucky,Breckinridge,37.7733638232708,-86.4293230675451,20000,567.202902944556,35.260750423125
21029,Kentucky,Bullitt,37.970080890502,-85.695865098944,77727,297.024354684026,261.685611884203
21031,Kentucky,Butler,37.2072908884029,-86.6816318498479,12828,426.087708066202,30.1064775095716
21033,Kentucky,Caldwell,37.1454143321163,-87.8678696360032,12758,344.791699524438,37.0020508544631
21035,Kentucky,Calloway,36.6210386472446,-88.2722515513318,38302,385.023210162492,99.4797170379296
21037,Kentucky,Campbell,38.9465208632034,-84.3795205028055,91456,151.318903166742,604.39243271029
21039,Kentucky,Carlisle,36.8532079514957,-88.9709875998904,4954,189.434276001848,26.1515503136912
21041,Kentucky,Carroll,38.6678570825978,-85.1235503491595,10776,128.56960884729,83.8145195945903
21043,Kentucky,Carter,38.3181922826479,-83.0495436237478,27292,409.495992381074,66.6477829033361
21045,Kentucky,Casey,37.3223099838388,-84.928334608819,15928,444.23274298549,35.8550787881033
21047,Kentucky,Christian,36.8941783180641,-87.4904617497595,73936,717.505770976258,103.045861079836
21049,Kentucky,Clark,37.9708284260498,-84.1474237436906,35706,252.463948731188,141.430093997373
21051,Kentucky,Clay,37.1597159692235,-83.7146687230239,21160,469.24689001523,45.0935327441663
21053,Kentucky,Clinton,36.72744867325,-85.136178427338,10172,197.245725641988,51.5701922913288
21055,Kentucky,Crittenden,37.3527301786898,-88.0972027587269,9211,359.953413479288,25.5894225615671
21057,Kentucky,Cumberland,36.7866048891486,-85.3885169708591,6780,305.18154978482,22.2162840603585
21059,Kentucky,Daviess,37.7318542582127,-87.0872356339016,98724,458.366225615324,215.382361271209
21061,Kentucky,Edmonson,37.2088056940517,-86.238427171826,12086,302.884786902538,39.9029615306794
21063,Kentucky,Elliott,38.1179073180408,-83.0976212800833,7661,234.316090247974,32.6951512031993
21065,Kentucky,Estill,37.6924515886943,-83.9643142629862,14406,253.077763652136,56.9232151893105
21067,Kentucky,Fayette,38.0423245238495,-84.4587243151993,311529,283.646883322414,1098.29868867585
21069,Kentucky,Fleming,38.3701269576913,-83.6966597168161,14543,348.542513272272,41.7251825708831
21071,Kentucky,Floyd,37.5571288519708,-82.7457087268058,38144,393.346434142612,96.9730412915615
21073,Kentucky,Franklin,38.2391751205146,-84.8770563834475,49982,207.751073415162,240.586001209812
21075,Kentucky,Fulton,36.5559608266225,-89.1440835396974,6323,205.930724107292,30.7045003964812
21077,Kentucky,Gallatin,38.7568521303379,-84.859289138068,8543,98.339982101878,86.8720922803265
21079,Kentucky,Garrard,37.6396052294518,-84.5376673522275,17051,230.077718863702,74.1097403269241
21081,Kentucky,Grant,38.6488208322309,-84.6245887381383,24705,257.9649585979,95.7688212161739
21083,Kentucky,Graves,36.7231101226368,-88.6512057791279,37379,551.749809007264,67.7462853448997
21085,Kentucky,Grayson,37.4608198781774,-86.3439173248943,26092,498.63186033424,52.3271817859977
21087,Kentucky,Green,37.2640437282674,-85.5531269462979,11123,286.038919962012,38.8863165945292
21089,Kentucky,Greenup,38.5456998490389,-82.9223535401143,36255,344.451506596646,105.254293581752
21091,Kentucky,Hancock,37.8414917814428,-86.7779130135849,8716,187.653472419124,46.4473152968511
21093,Kentucky,Hardin,37.6979689630886,-85.9634519220355,107573,623.298015799526,172.586783967237
21095,Kentucky,Harlan,36.8569526831248,-83.2179977873703,28031,465.827216261594,60.1746721133157
21097,Kentucky,Harrison,38.4418266867949,-84.33136114729,18629,306.364280211238,60.8066971356952
21099,Kentucky,Hart,37.2999374394457,-85.8846954818332,18510,412.478317588454,44.87508606081
21101,Kentucky,Henderson,37.7959656311244,-87.5730322778628,46362,436.481902092902,106.217462345397
21103,Kentucky,Henry,38.4484738189222,-85.1189206659077,15528,286.275621723622,54.2414331562998
21105,Kentucky,Hickman,36.6781363411666,-88.9761501496549,4691,242.27436212345,19.3623458911831
21107,Kentucky,Hopkins,37.308846427673,-87.5408415766795,46359,541.995794876582,85.5338739492553
21109,Kentucky,Jackson,37.4197726926417,-84.00575635435,13357,345.196704692256,38.6938803830929
21111,Kentucky,Jefferson,38.1871402507061,-85.6594630786938,759724,380.475579570464,1996.77467042086
21113,Kentucky,Jessamine,37.8720443628677,-84.5809394264556,51015,172.121604407384,296.38928927978
21115,Kentucky,Johnson,37.8466532496951,-82.8315229300084,23280,261.95788841569,88.8692458959585
21117,Kentucky,Kenton,38.9334101000804,-84.5333412138447,163393,160.25188413579,1019.60111658686
21119,Kentucky,Knott,37.3540547587478,-82.9541448361019,15884,351.517886713142,45.1868897725885
21121,Kentucky,Knox,36.8906547762878,-83.8540464137252,31740,386.298463755578,82.1644479023422
21123,Kentucky,Larue,37.5458049333495,-85.6979340138218,14127,261.532382003876,54.0162556229486
21125,Kentucky,Laurel,37.1106767977871,-84.1178087312515,59950,433.957795403184,138.14707475021
21127,Kentucky,Lawrence,38.0678793780025,-82.7347391288094,15870,415.59483563475,38.1862300472557
21129,Kentucky,Lee,37.5948150223508,-83.716199843153,6896,208.857132478624,33.0177854984473
21131,Kentucky,Leslie,37.0940667766033,-83.3811446259379,10869,400.844051582908,27.1152832556177
21133,Kentucky,Letcher,37.1211819607325,-82.8553167026025,23382,337.913800118568,69.1951615820238
21135,Kentucky,Lewis,38.5315950866022,-83.3780755197157,13646,482.836171142512,28.2621742437194
21137,Kentucky,Lincoln,37.4553601433563,-84.6608146416333,24424,332.7325105072,73.4043089530666
21139,Kentucky,Livingston,37.2096330391565,-88.3537260248564,9353,313.128396902116,29.8695362430631
21141,Kentucky,Logan,36.8596921997081,-86.8789243040849,26757,552.131514849892,48.4612801123559
21143,Kentucky,Lyon,37.0191076443449,-88.0831656639755,8325,213.840583425192,38.9308702148783
21145,Kentucky,McCracken,37.0539651489562,-88.7126593490767,65292,248.746574891472,262.4840162261
21147,Kentucky,McCreary,36.737128327458,-84.4842274372522,17850,426.803611058664,41.8225140029252
21149,Kentucky,McLean,37.529198625565,-87.2636165327389,9492,252.474539122946,37.5958701933811
21151,Kentucky,Madison,37.7201897464879,-84.2780079278471,87324,437.300642966962,199.688707081543
21153,Kentucky,Magoffin,37.706476006818,-83.0649238757253,12887,308.44399971524,41.780679837823
21155,Kentucky,Marion,37.5525427962656,-85.269640640224,19497,343.009404043586,56.8410071856879
21157,Kentucky,Marshall,36.8834468485965,-88.3293786051051,31213,301.266084383494,103.606086506132
21159,Kentucky,Martin,37.8016085959734,-82.5131842870969,12478,229.615612685002,54.342994599056
21161,Kentucky,Mason,38.5951938393653,-83.8240914331175,17229,240.127614540044,71.7493489159985
21163,Kentucky,Meade,37.9696643917426,-86.2170222814856,28751,305.423805237598,94.1347711179021
21165,Kentucky,Menifee,37.9413938875309,-83.5988690295175,6345,203.584943259498,31.1663519826827
21167,Kentucky,Mercer,37.8110397482944,-84.8744669778486,21411,248.832278724616,86.0459105616907
21169,Kentucky,Metcalfe,36.9905380686814,-85.6292322347606,9983,289.645389477146,34.4662831264839
21171,Kentucky,Monroe,36.7121616758224,-85.7164848900973,10692,329.373321562374,32.4616454947923
21173,Kentucky,Montgomery,38.0335364028119,-83.9131618133907,27391,197.366632711084,138.782324163662
21175,Kentucky,Morgan,37.9222902222268,-83.2588868880136,13379,381.127117042914,35.1037735226107
21177,Kentucky,Muhlenberg,37.2157977468827,-87.1420378773667,31216,467.080924976978,66.8321019565049
21179,Kentucky,Nelson,37.8051612405392,-85.4659630202907,44875,417.513145969856,107.481645627608
21181,Kentucky,Nicholas,38.3355555381439,-84.0153055878765,7062,195.16895093794,36.1840342229722
21183,Kentucky,Ohio,37.4781896310935,-86.8488882155834,24152,587.27387178294,41.1256164465065
21185,Kentucky,Oldham,38.399486551593,-85.4485416499655,63876,187.23314749615,341.157539966653
21187,Kentucky,Owen,38.5196704296493,-84.8281093366689,10673,351.107874574588,30.3980650189965
21189,Kentucky,Owsley,37.4192162677751,-83.6831079995499,4552,197.407368788696,23.0589163308916
21191,Kentucky,Pendleton,38.6956444410412,-84.3602589266605,14509,277.159194427926,52.3489759376285
21193,Kentucky,Perry,37.2443089383533,-83.2214798803722,27818,339.67328276275,81.8963439624715
21195,Kentucky,Pike,37.4691109578835,-82.3957748160101,62791,786.819339856344,79.8035798299827
21197,Kentucky,Powell,37.8311345604987,-83.8237372497899,12387,178.979735776956,69.2089523220475
21199,Kentucky,Pulaski,37.1038723996819,-84.5772539367184,63772,658.409934381404,96.8575907954908
21201,Kentucky,Robertson,38.5188217990301,-84.0520390871203,2191,99.91317246157,21.9290404460206
21203,Kentucky,Rockcastle,37.3650645234944,-84.3160141565929,16893,316.545237053174,53.366779918291
21205,Kentucky,Rowan,38.1962628229109,-83.4211073590855,24302,279.818272724294,86.8492245463357
21207,Kentucky,Russell,36.9910977183561,-85.0586560259044,17684,253.657242908326,69.7161247880911
21209,Kentucky,Scott,38.2915611179924,-84.5839197547453,51348,281.770182813746,182.233618501578
21211,Kentucky,Shelby,38.2154568731744,-85.1947796668848,44967,379.63747876992,118.447209547644
21213,Kentucky,Simpson,36.7419565619929,-86.5822465376878,17856,234.203330703282,76.2414434772587
21215,Kentucky,Spencer,38.0325283251539,-85.3278355576451,17798,186.677937453374,95.3406719765444
21217,Kentucky,Taylor,37.3664750315425,-85.3279409267697,25315,266.336790503208,95.0488287861796
21219,Kentucky,Todd,36.8356857937775,-87.1792427004713,12465,374.496575427752,33.2846835401964
21221,Kentucky,Trigg,36.8063655897255,-87.8733581729699,14267,441.43336834979,32.3197135126742
21223,Kentucky,Trimble,38.6130366272669,-85.3374910627594,8751,151.647822688338,57.706070848012
21225,Kentucky,Union,37.6584651877972,-87.9453489282757,15065,342.848803372278,43.9406521236764
21227,Kentucky,Warren,36.993580466146,-86.4238120158762,121066,541.6021673625,223.533078882547
21229,Kentucky,Washington,37.7533817242246,-85.1747787490048,12017,297.271925603038,40.4242680354784
21231,Kentucky,Wayne,36.801286148969,-84.8286276386861,20557,458.182545696966,44.8663970137266
21233,Kentucky,Webster,37.5184493132646,-87.6831660036005,13331,331.943480954244,40.1604512963386
21235,Kentucky,Whitley,36.7581002878868,-84.1451855977266,35842,437.830526649048,81.8627250007396
21237,Kentucky,Wolfe,37.7393256644928,-83.4931689502922,7221,222.17055801268,32.5020563687285
21239,Kentucky,Woodford,38.0423872722787,-84.7435884018478,25591,188.828682736888,135.524961722358
22001,Louisiana,Acadia,30.290545374858,-92.4119932493565,62372,655.129284374908,95.205635723508
22003,Louisiana,Allen,30.6529342332034,-92.8279261164241,25619,761.8116013476,33.6290494325388
22005,Louisiana,Ascension,30.203550908028,-90.9113096785833,117009,289.973965367962,403.515535787917
22007,Louisiana,Assumption,29.9007829933508,-91.0625897821447,22973,338.6629600068,67.8344038554991
22009,Louisiana,Avoyelles,31.0762430867561,-92.0013907739792,41252,832.380160415608,49.5590860543851
22011,Louisiana,Beauregard,30.648462682806,-93.3433732510583,36435,1157.34158322744,31.4816304261659
22013,Louisiana,Bienville,32.3471765361764,-93.0559863001271,13924,811.28036797174,17.1629938917553
22015,Louisiana,Bossier,32.6789298709721,-93.6050519247562,124720,840.228024879776,148.435896336409
22017,Louisiana,Caddo,32.5800777113797,-93.8823377740167,253125,878.51930539998,288.126849853066
22019,Louisiana,Calcasieu,30.2292770496842,-93.3580184966786,197233,1064.3049120964,185.316254541664
22021,Louisiana,Caldwell,32.0923104946383,-92.11656629501,9997,529.42454117066,18.8827665183308
22023,Louisiana,Cameron,29.8754484928578,-93.1938243377084,6739,1284.88447156684,5.24482951512535
22025,Louisiana,Catahoula,31.6661830310062,-91.8470629885907,10145,708.027249502922,14.3285445681962
22027,Louisiana,Claiborne,32.8226414854831,-92.995763884596,16452,754.877823715882,21.7942552862596
22029,Louisiana,Concordia,31.4458594822312,-91.6400773081558,20288,696.980625335948,29.1084131502523
22031,Louisiana,De Soto,32.0554408147208,-93.7372515390945,27047,876.404606985288,30.8613165476594
22033,Louisiana,East Baton Rouge,30.5382566532057,-91.0956075614632,445337,455.347866280488,978.014904599725
22035,Louisiana,East Carroll,32.7325500509506,-91.2350642433926,7419,420.704149655686,17.6347202804438
22037,Louisiana,East Feliciana,30.8451109323375,-91.0455301862176,19756,453.402374364582,43.5727757881439
22039,Louisiana,Evangeline,30.7289518736568,-92.4059072762782,33765,662.378089964364,50.9754179849405
22041,Louisiana,Franklin,32.1332211902683,-91.6737762190508,20464,624.584731988788,32.764169458384
22043,Louisiana,Grant,31.5997032871115,-92.5595104789531,22372,643.02577470909,34.7917624454809
22045,Louisiana,Iberia,29.9686021521,-91.6999843725814,73799,574.110918692528,128.54484664404
22047,Louisiana,Iberville,30.2584918549064,-91.3493357562085,33159,618.629462694322,53.6007448717077
22049,Louisiana,Jackson,32.302079858535,-92.5578040994553,15999,569.189986154004,28.1083652017574
22051,Louisiana,Jefferson,29.8040157208678,-90.1312592612312,435204,295.631404459974,1472.11694506875
22053,Louisiana,Jefferson Davis,30.2677185814779,-92.8141362444504,31399,651.363866318924,48.2050074061466
22055,Louisiana,Lafayette,30.2067551148123,-92.0638710899258,234963,268.74445925448,874.29895541589
22057,Louisiana,Lafourche,29.5668977265861,-90.4258911850763,97688,1068.32622118339,91.4402343244843
22059,Louisiana,La Salle,31.6767101812786,-92.1604095645256,14927,624.684017731986,23.8952807760231
22061,Louisiana,Lincoln,32.6016246604047,-92.6648431720575,47480,471.741792721872,100.648279911874
22063,Louisiana,Livingston,30.4401542354545,-90.7279005109675,135925,648.168992346646,209.706113073836
22065,Louisiana,Madison,32.3672756635288,-91.2454089857262,11803,624.435999320756,18.90185705635
22067,Louisiana,Morehouse,32.8202219293966,-91.8017938230389,26739,794.93390389091,33.6367588162014
22069,Louisiana,Natchitoches,31.7235427555219,-93.0962300816316,39258,1252.26047496745,31.3497078161957
22071,Louisiana,Orleans,30.0686927639991,-89.9288383173168,382922,169.421367637816,2260.17535650284
22073,Louisiana,Ouachita,32.4783256570257,-92.1548710734706,156398,610.405289321282,256.219929178368
22075,Louisiana,Plaquemines,29.4402032839738,-89.6094031424271,23584,780.333763712,30.2229649628543
22077,Louisiana,Pointe Coupee,30.7093844004989,-91.6007948682564,22366,557.345912321658,40.1294770546232
22079,Louisiana,Rapides,31.198630808507,-92.533192475205,132373,1318.0102783719,100.433966390244
22081,Louisiana,Red River,32.0931387001389,-93.3398720149366,8757,389.090122915012,22.5063538863277
22083,Louisiana,Richland,32.4178039847057,-91.7634910920545,20692,559.283059415038,36.9973659163609
22085,Louisiana,Sabine,31.56400619376,-93.5546047412497,24144,866.658690957954,27.8587179150222
22087,Louisiana,St. Bernard,29.8546177468545,-89.5938609441936,44091,377.508546318896,116.794706848185
22089,Louisiana,St. Charles,29.9054867892251,-90.3582021207385,52708,277.721628439122,189.787163125301
22091,Louisiana,St. Helena,30.8219958710171,-90.7103464041999,10714,408.408109841466,26.2335632956919
22093,Louisiana,St. James,30.0263063770698,-90.7963346135968,21581,241.538533951176,89.3480623856164
22095,Louisiana,St. John the Baptist,30.1264686385157,-90.4709097778095,43888,214.306130158814,204.791155378879
22097,Louisiana,St. Landry,30.5988528126479,-92.0058654121695,83699,923.905216347816,90.5926262986813
22099,Louisiana,St. Martin,30.2281837456215,-91.7267666385577,53385,737.661528199944,72.3705899781315
